隆德路,36.4116934,135.1768297,江苏路,36.3987463,135.184632,11,126,33,49
江苏路,36.3987463,135.184632,交通大学,36.3756572,135.1894122,11,126,33,49
交通大学,36.3756572,135.1894122,徐家汇,36.3656801,135.1904365,11,126,33,49
徐家汇,36.3656801,135.1904365,上海游泳馆,36.3451732,135.1967957,11,126,33,49
上海游泳馆,36.3451732,135.1967957,龙华,36.3372666,135.2092659,11,126,33,49
龙华,36.3372666,135.2092659,云锦路,36.3287107,135.2155947,11,126,33,49
云锦路,36.3287107,135.2155947,龙耀路,36.3202532,135.2168037,11,126,33,49
龙耀路,36.3202532,135.2168037,东方体育中心,36.311495,135.2401946,11,126,33,49
东方体育中心,36.311495,135.2401946,三林,36.2976936,135.2741966,11,126,33,49
三林,36.2976936,135.2741966,三林东,36.3024889,135.2877052,11,126,33,49
三林东,36.3024889,135.2877052,浦三路,36.3086438,135.305348,11,126,33,49
浦三路,36.3086438,135.305348,御桥,36.3183705,135.3407763,11,126,33,49
御桥,36.3183705,135.3407763,罗山路,36.311326,135.3656652,11,126,33,49
罗山路,36.311326,135.3656652,秀沿路,36.2911272,135.3719222,11,126,33,49
秀沿路,36.2911272,135.3719222,康新公路,36.2813158,135.3925017,11,126,33,49
康新公路,36.2813158,135.3925017,迪士尼,36.2963697,135.4491881,11,126,33,49
航中路,36.3273758,135.1001942,紫藤路,36.3324428,135.1110154,10,188,168,209
紫藤路,36.3324428,135.1110154,龙柏新村,36.3419635,135.1177172,10,188,168,209
龙柏新村,36.3419635,135.1177172,龙溪路,36.3639651,135.1282674,10,188,168,209
上海西站,36.4529173,135.1521712,李子园,36.4608036,135.1394725,11,126,33,49
李子园,36.4608036,135.1394725,祁连山路,36.4641435,135.1238495,11,126,33,49
嘉定新城,36.5400374,134.988641,上海赛车场,36.5428902,134.9570094,11,126,33,49
上海赛车场,36.5428902,134.9570094,昌吉东路,36.4936128,134.928228,11,126,33,49
昌吉东路,36.4936128,134.928228,上海汽车城,36.4827773,134.9064971,11,126,33,49
上海汽车城,36.4827773,134.9064971,安亭,36.4863469,134.885738,11,126,33,49
安亭,36.4863469,134.885738,兆丰路,36.4867589,134.8726317,11,126,33,49
兆丰路,36.4867589,134.8726317,光明路,36.4964362,134.8360821,11,126,33,49
光明路,36.4964362,134.8360821,花桥,36.4999726,134.8212879,11,126,33,49
